CLAIM_ID,POLICY_ID,CUSTOMER_ID,STATE,LINE_OF_BUSINESS,BROKER_ID,CLAIM_TYPE,CLAIM_AMOUNT,CLAIM_STATUS,DATE_REPORTED,NOTES,DATE_RESOLVED,IS_CLOSED
C00930,P10693,CU1048,FL,Homeowners,Broker_6,Flood,2773.55,Denied,2024-09-11 05:28:33.642353,Minor water damage,,0
C00931,P10658,CU1265,NY,Commercial,Broker_7,Theft,391.55,Closed,2024-11-30 05:28:33.642356,Minor water damage,2024-12-29 05:28:33.642356,1
C00932,P10938,CU1703,TX,Homeowners,Broker_5,Flood,159.81,Closed,2025-01-16 05:28:33.642358,Theft with forced entry,2025-02-11 05:28:33.642358,1
C00933,P10779,CU1433,CA,Commercial,Broker_1,Liability,5945.02,Closed,2024-10-21 05:28:33.642361,Adjuster flagged for review,2024-12-06 05:28:33.642361,1
C00934,P10010,CU1689,TX,Life,Broker_6,Accident,2885.08,Open,2025-03-09 05:28:33.642367,Total loss due to fire,,0
C00935,P10581,CU1570,TX,Homeowners,Broker_10,Flood,4017.21,Open,2025-02-09 05:28:33.642371,Customer reported late,,0
C00936,P10255,CU1210,IL,Homeowners,Broker_5,Fire,4078.4,Pending,2024-11-14 05:28:33.642375,Total loss due to fire,,0
C00937,P10395,CU1062,IL,Auto,Broker_6,Liability,1624.33,Open,2024-12-19 05:28:33.642380,Vehicle rear-ended,,0
C00938,P10730,CU1671,CA,Homeowners,Broker_10,Flood,3230.29,Open,2025-01-01 05:28:33.642384,Theft with forced entry,,0
C00939,P10808,CU1548,CA,Life,Broker_7,Flood,3181.57,Closed,2025-02-01 05:28:33.642389,Adjuster flagged for review,2025-04-01 05:28:33.642389,1
C00940,P10408,CU1828,TX,Life,Broker_7,Liability,2458.61,Closed,2024-11-18 05:28:33.642391,Minor water damage,2024-11-28 05:28:33.642391,1
C00941,P10361,CU1549,FL,Auto,Broker_2,Flood,8592.79,Open,2025-02-12 05:28:33.642394,Total loss due to fire,,0
C00942,P10258,CU1376,CA,Homeowners,Broker_3,Accident,2999.78,Open,2024-10-22 05:28:33.642396,Adjuster flagged for review,,0
C00943,P10002,CU1618,TX,Auto,Broker_6,Theft,4627.22,Closed,2025-06-21 05:28:33.642398,Theft with forced entry,2025-08-02 05:28:33.642398,1
C00944,P10083,CU1516,NY,Life,Broker_3,Liability,11293.8,Closed,2025-02-12 05:28:33.642401,Minor water damage,2025-04-07 05:28:33.642401,1
C00945,P10155,CU1914,IL,Commercial,Broker_2,Fire,10058.3,Open,2025-06-11 05:28:33.642403,Total loss due to fire,,0
C00946,P10662,CU1117,FL,Homeowners,Broker_4,Flood,11055.6,Closed,2025-01-03 05:28:33.642406,Customer reported late,2025-01-29 05:28:33.642406,1
C00947,P10175,CU1943,TX,Homeowners,Broker_5,Theft,1573.59,Closed,2025-02-08 05:28:33.642408,Theft with forced entry,2025-03-02 05:28:33.642408,1
C00948,P10706,CU1419,NY,Life,Broker_10,Fire,178.05,Denied,2024-11-08 05:28:33.642410,Total loss due to fire,,0
C00949,P10937,CU1714,IL,Auto,Broker_9,Fire,1512.74,Closed,2024-08-09 05:28:33.642413,Minor water damage,2024-10-08 05:28:33.642413,1
C00950,P10471,CU1479,NY,Life,Broker_3,Accident,1633.55,Open,2024-12-03 05:28:33.642415,Minor water damage,,0
C00951,P10618,CU1173,TX,Auto,Broker_3,Theft,12004.32,Closed,2024-11-20 05:28:33.642417,Customer reported late,2024-12-05 05:28:33.642417,1
C00952,P10423,CU1954,CA,Commercial,Broker_6,Liability,5238.3,Closed,2025-04-02 05:28:33.642421,Theft with forced entry,2025-04-22 05:28:33.642421,1
C00953,P10133,CU1795,IL,Commercial,Broker_5,Theft,426.18,Open,2024-11-24 05:28:33.642423,Theft with forced entry,,0
C00954,P10787,CU1556,NY,Auto,Broker_6,Theft,727.32,Closed,2024-11-17 05:28:33.642425,Adjuster flagged for review,2024-12-19 05:28:33.642425,1
C00955,P10906,CU1486,CA,Auto,Broker_7,Fire,846.1,Open,2025-01-20 05:28:33.642428,Total loss due to fire,,0
C00956,P10863,CU1636,FL,Homeowners,Broker_3,Accident,4976.96,Open,2025-06-30 05:28:33.642430,Adjuster flagged for review,,0
C00957,P10379,CU1613,TX,Life,Broker_5,Accident,6647.95,Closed,2024-08-13 05:28:33.642432,Minor water damage,2024-09-02 05:28:33.642432,1
C00958,P10666,CU1539,TX,Auto,Broker_8,Theft,9817.86,Open,2025-05-22 05:28:33.642435,Minor water damage,,0
C00959,P10276,CU1759,IL,Homeowners,Broker_4,Theft,14120.38,Denied,2025-02-15 05:28:33.642437,Customer reported late,,0
C00960,P10235,CU1836,NY,Auto,Broker_10,Flood,1126.38,Closed,2025-04-29 05:28:33.642441,Customer reported late,2025-06-17 05:28:33.642441,1
C00961,P10751,CU1668,FL,Homeowners,Broker_2,Fire,1853.67,Closed,2025-07-11 05:28:33.642446,Theft with forced entry,2025-08-11 05:28:33.642446,1
C00962,P10881,CU1786,IL,Commercial,Broker_4,Liability,1374.31,Closed,2025-05-06 05:28:33.642449,Adjuster flagged for review,2025-05-17 05:28:33.642449,1
C00963,P10012,CU1986,IL,Auto,Broker_2,Liability,2221.77,Closed,2025-03-06 05:28:33.642453,Minor water damage,2025-04-20 05:28:33.642453,1
C00964,P10341,CU1459,NY,Life,Broker_3,Accident,12305.86,Open,2025-06-09 05:28:33.642457,Total loss due to fire,,0
C00965,P10034,CU1164,FL,Commercial,Broker_4,Fire,4279.66,Denied,2025-03-04 05:28:33.642462,Vehicle rear-ended,,0
C00966,P10558,CU1891,NY,Auto,Broker_4,Accident,6700.72,Pending,2025-02-21 05:28:33.642465,Total loss due to fire,,0
C00967,P10213,CU1523,TX,Commercial,Broker_10,Liability,3367.89,Open,2025-04-22 05:28:33.642469,Customer reported late,,0
C00968,P10411,CU1464,CA,Auto,Broker_9,Theft,146.41,Open,2024-08-22 05:28:33.642473,Total loss due to fire,,0
C00969,P10404,CU1397,TX,Auto,Broker_10,Fire,331.74,Open,2025-03-04 05:28:33.642477,Minor water damage,,0
C00970,P10493,CU1549,TX,Auto,Broker_6,Fire,3860.12,Closed,2024-08-11 05:28:33.642481,Adjuster flagged for review,2024-08-25 05:28:33.642481,1
C00971,P10657,CU1972,IL,Auto,Broker_9,Flood,6343.25,Closed,2024-09-07 05:28:33.642486,Theft with forced entry,2024-09-23 05:28:33.642486,1
C00972,P10158,CU1778,TX,Homeowners,Broker_4,Theft,1212.46,Denied,2024-11-29 05:28:33.642490,Adjuster flagged for review,,0
C00973,P10955,CU1162,FL,Commercial,Broker_9,Theft,6399.04,Closed,2025-06-12 05:28:33.642498,Vehicle rear-ended,2025-08-08 05:28:33.642498,1
C00974,P10636,CU1658,TX,Auto,Broker_9,Accident,8321.21,Closed,2025-01-22 05:28:33.642502,Theft with forced entry,2025-02-28 05:28:33.642502,1
C00975,P10109,CU1959,FL,Homeowners,Broker_6,Fire,2654.27,Closed,2025-01-31 05:28:33.642505,Vehicle rear-ended,2025-02-06 05:28:33.642505,1
C00976,P10548,CU1652,NY,Homeowners,Broker_5,Accident,6860.36,Closed,2024-12-10 05:28:33.642510,Vehicle rear-ended,2025-02-06 05:28:33.642510,1
C00977,P10788,CU1771,IL,Homeowners,Broker_3,Theft,2587.82,Closed,2025-04-19 05:28:33.642514,Minor water damage,2025-05-17 05:28:33.642514,1
C00978,P10525,CU1572,FL,Life,Broker_5,Flood,5671.47,Closed,2025-05-26 05:28:33.642519,Minor water damage,2025-06-29 05:28:33.642519,1
C00979,P10984,CU1725,TX,Life,Broker_3,Fire,7219.55,Closed,2025-01-24 05:28:33.642522,Customer reported late,2025-03-03 05:28:33.642522,1
C00980,P10346,CU1763,IL,Homeowners,Broker_5,Theft,24095.91,Closed,2024-08-24 05:28:33.642525,Customer reported late,2024-10-19 05:28:33.642525,1
C00981,P10743,CU1195,IL,Commercial,Broker_5,Flood,2118.63,Closed,2024-09-26 05:28:33.642529,Vehicle rear-ended,2024-10-09 05:28:33.642529,1
C00982,P10827,CU1735,FL,Homeowners,Broker_2,Liability,2646.99,Closed,2024-08-27 05:28:33.642535,Adjuster flagged for review,2024-10-26 05:28:33.642535,1
C00983,P10635,CU1484,FL,Commercial,Broker_9,Theft,905.33,Closed,2025-01-07 05:28:33.642539,Customer reported late,2025-02-28 05:28:33.642539,1
C00984,P10278,CU1189,CA,Homeowners,Broker_7,Liability,1141.24,Closed,2024-08-30 05:28:33.642543,Minor water damage,2024-09-19 05:28:33.642543,1
C00985,P10478,CU1331,CA,Auto,Broker_6,Accident,5910.98,Closed,2025-06-21 05:28:33.642546,Customer reported late,2025-08-18 05:28:33.642546,1
C00986,P10110,CU1031,IL,Commercial,Broker_5,Liability,12447.32,Closed,2025-05-12 05:28:33.642549,Vehicle rear-ended,2025-05-19 05:28:33.642549,1
C00987,P10635,CU1484,CA,Commercial,Broker_4,Theft,2509.37,Closed,2024-12-01 05:28:33.642551,Theft with forced entry,2024-12-29 05:28:33.642551,1
C00988,P10924,CU1863,TX,Life,Broker_8,Liability,991.31,Open,2024-10-10 05:28:33.642553,Adjuster flagged for review,,0
C00989,P10430,CU1775,NY,Auto,Broker_2,Fire,1678.06,Open,2024-08-31 05:28:33.642556,Adjuster flagged for review,,0
C00990,P10541,CU1141,IL,Auto,Broker_8,Theft,3035.32,Closed,2025-06-10 05:28:33.642558,Total loss due to fire,2025-08-04 05:28:33.642558,1
C00991,P10114,CU1153,NY,Auto,Broker_1,Flood,1717.03,Closed,2025-04-14 05:28:33.642560,Customer reported late,2025-05-26 05:28:33.642560,1
C00992,P10089,CU1841,CA,Commercial,Broker_10,Liability,1330.12,Pending,2024-11-25 05:28:33.642563,Adjuster flagged for review,,0
C00993,P10211,CU1543,FL,Auto,Broker_1,Fire,6658.74,Closed,2025-02-01 05:28:33.642565,Minor water damage,2025-03-18 05:28:33.642565,1
C00994,P10549,CU1700,IL,Commercial,Broker_3,Accident,39.38,Closed,2024-10-27 05:28:33.642567,Theft with forced entry,2024-11-12 05:28:33.642567,1
C00995,P10594,CU1557,CA,Auto,Broker_5,Accident,3874.29,Open,2025-04-26 05:28:33.642570,Minor water damage,,0
C00996,P10538,CU1752,TX,Commercial,Broker_6,Liability,7893.74,Open,2024-09-16 05:28:33.642572,Customer reported late,,0
C00997,P10728,CU1074,IL,Life,Broker_4,Accident,1547.79,Closed,2024-09-06 05:28:33.642574,Vehicle rear-ended,2024-10-25 05:28:33.642574,1
C00998,P10359,CU1887,IL,Auto,Broker_7,Flood,4622.77,Open,2024-11-18 05:28:33.642577,Total loss due to fire,,0
C00999,P10485,CU1658,FL,Homeowners,Broker_7,Theft,5526.68,Closed,2024-12-02 05:28:33.642579,Total loss due to fire,2025-01-08 05:28:33.642579,1
